raw_symbol,instrument_id,date
ETHZ3-ETHH4,186670,2023-12-29
ETHZ3-ETHH4,186670,2023-12-30
ETHZ3-ETHH4,186670,2023-12-31
ETHZ3-ETHH4,186670,2024-01-01
ETHZ3-ETHH4,186670,2024-01-02
ETHZ3-ETHH4,186670,2024-01-03
ETHZ3-ETHH4,186670,2024-01-04
ETHZ3-ETHH4,186670,2024-01-05
ETHZ3-ETHH4,186670,2024-01-06
ETHZ3-ETHH4,186670,2024-01-07
ETHZ3-ETHH4,186670,2024-01-08
ETHZ3-ETHH4,186670,2024-01-09
ETHF4-ETHG4,42010033,2023-08-15
ETHF4-ETHG4,42010033,2023-08-16
ETHF4-ETHG4,42010033,2023-08-17
ETHF4-ETHG4,42010033,2023-08-18
ETHF4-ETHG4,42010033,2023-08-19
ETHF4-ETHG4,42010033,2023-08-20
ETHF4-ETHG4,42010033,2023-08-21
ETHF4-ETHG4,42010033,2023-08-22
ETHF4-ETHG4,42010033,2023-08-23
ETHF4-ETHG4,42010033,2023-08-24
ETHF4-ETHG4,42010033,2023-08-25
ETHF4-ETHG4,42010033,2023-08-26
ETHF4-ETHG4,42010033,2023-08-27
ETHF4-ETHG4,42010033,2023-08-28
ETHF4-ETHG4,42010033,2023-08-29
ETHF4-ETHG4,42010033,2023-08-30
ETHF4-ETHG4,42010033,2023-08-31
ETHF4-ETHG4,42010033,2023-09-01
ETHF4-ETHG4,42010033,2023-09-02
ETHF4-ETHG4,42010033,2023-09-03
ETHF4-ETHG4,42010033,2023-09-04
ETHF4-ETHG4,42010033,2023-09-05
ETHF4-ETHG4,42010033,2023-09-06
ETHF4-ETHG4,42010033,2023-09-07
ETHF4-ETHG4,42010033,2023-09-08
ETHF4-ETHG4,42010033,2023-09-09
ETHF4-ETHG4,42010033,2023-09-10
ETHF4-ETHG4,42010033,2023-09-11
ETHF4-ETHG4,42010033,2023-09-12
ETHF4-ETHG4,42010033,2023-09-13
ETHF4-ETHG4,42010033,2023-09-14
ETHF4-ETHG4,42010033,2023-09-15
ETHF4-ETHG4,42010033,2023-09-16
ETHF4-ETHG4,42010033,2023-09-17
ETHF4-ETHG4,42010033,2023-09-18
ETHF4-ETHG4,42010033,2023-09-19
ETHF4-ETHG4,42010033,2023-09-20
ETHF4-ETHG4,42010033,2023-09-21
ETHF4-ETHG4,42010033,2023-09-22
ETHF4-ETHG4,42010033,2023-09-23
ETHF4-ETHG4,42010033,2023-09-24
ETHF4-ETHG4,42010033,2023-09-25
ETHF4-ETHG4,42010033,2023-09-26
ETHF4-ETHG4,42010033,2023-09-27
ETHF4-ETHG4,42010033,2023-09-28
ETHF4-ETHG4,42010033,2023-09-29
ETHF4-ETHG4,42010033,2023-09-30
ETHF4-ETHG4,42010033,2023-10-01
ETHF4-ETHG4,42010033,2023-10-02
ETHF4-ETHG4,42010033,2023-10-03
ETHF4-ETHG4,42010033,2023-10-04
ETHF4-ETHG4,42010033,2023-10-05
ETHF4-ETHG4,42010033,2023-10-06
ETHF4-ETHG4,42010033,2023-10-07
ETHF4-ETHG4,42010033,2023-10-08
ETHF4-ETHG4,42010033,2023-10-09
ETHF4-ETHG4,42010033,2023-10-10
ETHF4-ETHG4,42010033,2023-10-11
ETHF4-ETHG4,42010033,2023-10-12
ETHF4-ETHG4,42010033,2023-10-13
ETHF4-ETHG4,42010033,2023-10-14
ETHF4-ETHG4,42010033,2023-10-15
ETHF4-ETHG4,42010033,2023-10-16
ETHF4-ETHG4,42010033,2023-10-17
ETHF4-ETHG4,42010033,2023-10-18
ETHF4-ETHG4,42010033,2023-10-19
ETHF4-ETHG4,42010033,2023-10-20
ETHF4-ETHG4,42010033,2023-10-21
ETHF4-ETHG4,42010033,2023-10-22
ETHF4-ETHG4,42010033,2023-10-23
ETHF4-ETHG4,42010033,2023-10-24
ETHF4-ETHG4,42010033,2023-10-25
ETHF4-ETHG4,42010033,2023-10-26
ETHF4-ETHG4,42010033,2023-10-27
ETHF4-ETHG4,42010033,2023-10-28
ETHF4-ETHG4,42010033,2023-10-29
ETHF4-ETHG4,42010033,2023-10-30
ETHF4-ETHG4,42010033,2023-10-31
ETHF4-ETHG4,42010033,2023-11-01
ETHF4-ETHG4,42010033,2023-11-02
ETHF4-ETHG4,42010033,2023-11-03
ETHF4-ETHG4,42010033,2023-11-04
ETHF4-ETHG4,42010033,2023-11-05
ETHF4-ETHG4,42010033,2023-11-06
ETHF4-ETHG4,42010033,2023-11-07
ETHF4-ETHG4,42010033,2023-11-08
ETHF4-ETHG4,42010033,2023-11-09
ETHF4-ETHG4,42010033,2023-11-10
ETHF4-ETHG4,42010033,2023-11-11
ETHF4-ETHG4,42010033,2023-11-12
ETHF4-ETHG4,42010033,2023-11-13
ETHF4-ETHG4,42010033,2023-11-14
ETHF4-ETHG4,42010033,2023-11-15
ETHF4-ETHG4,42010033,2023-11-16
ETHF4-ETHG4,42010033,2023-11-17
ETHF4-ETHG4,42010033,2023-11-18
ETHF4-ETHG4,42010033,2023-11-19
ETHF4-ETHG4,42010033,2023-11-20
ETHF4-ETHG4,42010033,2023-11-21
ETHF4-ETHG4,42010033,2023-11-22
ETHF4-ETHG4,42010033,2023-11-23
ETHF4-ETHG4,42010033,2023-11-24
ETHF4-ETHG4,42010033,2023-11-25
ETHF4-ETHG4,42010033,2023-11-26
ETHF4-ETHG4,42010033,2023-11-27
ETHF4-ETHG4,42010033,2023-11-28
ETHF4-ETHG4,42010033,2023-11-29
ETHF4-ETHG4,42010033,2023-11-30
ETHF4-ETHG4,42010033,2023-12-01
ETHF4-ETHG4,42010033,2023-12-02
ETHF4-ETHG4,42010033,2023-12-03
ETHF4-ETHG4,42010033,2023-12-04
ETHF4-ETHG4,42010033,2023-12-05
ETHF4-ETHG4,42010033,2023-12-06
ETHF4-ETHG4,42010033,2023-12-07
ETHF4-ETHG4,42010033,2023-12-08
ETHF4-ETHG4,42010033,2023-12-09
ETHF4-ETHG4,42010033,2023-12-10
ETHF4-ETHG4,42010033,2023-12-11
ETHF4-ETHG4,42010033,2023-12-12
ETHF4-ETHG4,42010033,2023-12-13
ETHF4-ETHG4,42010033,2023-12-14
ETHF4-ETHG4,42010033,2023-12-15
ETHF4-ETHG4,42010033,2023-12-16
ETHF4-ETHG4,42010033,2023-12-17
ETHF4-ETHG4,42010033,2023-12-18
ETHF4-ETHG4,42010033,2023-12-19
ETHF4-ETHG4,42010033,2023-12-20
ETHF4-ETHG4,42010033,2023-12-21
ETHF4-ETHG4,42010033,2023-12-22
ETHF4-ETHG4,42010033,2023-12-23
ETHF4-ETHG4,42010033,2023-12-24
ETHF4-ETHG4,42010033,2023-12-25
ETHF4-ETHG4,42010033,2023-12-26
ETHF4-ETHG4,42010033,2023-12-27
ETHF4-ETHG4,42010033,2023-12-28
ETHF4-ETHG4,42010033,2023-12-29
ETHF4-ETHG4,42010033,2023-12-30
ETHF4-ETHG4,42010033,2023-12-31
ETHF4-ETHG4,42010033,2024-01-01
ETHF4-ETHG4,42010033,2024-01-02
ETHF4-ETHG4,42010033,2024-01-03
ETHF4-ETHG4,42010033,2024-01-04
ETHF4-ETHG4,42010033,2024-01-05
ETHF4-ETHG4,42010033,2024-01-06
ETHF4-ETHG4,42010033,2024-01-07
ETHF4-ETHG4,42010033,2024-01-08
ETHF4-ETHG4,42010033,2024-01-09
ETHH4-ETHH5,42108537,2023-09-17
ETHH4-ETHH5,42108537,2023-09-18
ETHH4-ETHH5,42108537,2023-09-19
ETHH4-ETHH5,42108537,2023-09-20
ETHH4-ETHH5,42108537,2023-09-21
ETHH4-ETHH5,42108537,2023-09-22
ETHH4-ETHH5,42108537,2023-09-23
ETHH4-ETHH5,42108537,2023-09-24
ETHH4-ETHH5,42108537,2023-09-25
ETHH4-ETHH5,42108537,2023-09-26
ETHH4-ETHH5,42108537,2023-09-27
ETHH4-ETHH5,42108537,2023-09-28
ETHH4-ETHH5,42108537,2023-09-29
ETHH4-ETHH5,42108537,2023-09-30
ETHH4-ETHH5,42108537,2023-10-01
ETHH4-ETHH5,42108537,2023-10-02
ETHH4-ETHH5,42108537,2023-10-03
ETHH4-ETHH5,42108537,2023-10-04
ETHH4-ETHH5,42108537,2023-10-05
ETHH4-ETHH5,42108537,2023-10-06
ETHH4-ETHH5,42108537,2023-10-07
ETHH4-ETHH5,42108537,2023-10-08
ETHH4-ETHH5,42108537,2023-10-09
ETHH4-ETHH5,42108537,2023-10-10
ETHH4-ETHH5,42108537,2023-10-11
ETHH4-ETHH5,42108537,2023-10-12
ETHH4-ETHH5,42108537,2023-10-13
ETHH4-ETHH5,42108537,2023-10-14
ETHH4-ETHH5,42108537,2023-10-15
ETHH4-ETHH5,42108537,2023-10-16
ETHH4-ETHH5,42108537,2023-10-17
ETHH4-ETHH5,42108537,2023-10-18
ETHH4-ETHH5,42108537,2023-10-19
ETHH4-ETHH5,42108537,2023-10-20
ETHH4-ETHH5,42108537,2023-10-21
ETHH4-ETHH5,42108537,2023-10-22
ETHH4-ETHH5,42108537,2023-10-23
ETHH4-ETHH5,42108537,2023-10-24
ETHH4-ETHH5,42108537,2023-10-25
ETHH4-ETHH5,42108537,2023-10-26
ETHH4-ETHH5,42108537,2023-10-27
ETHH4-ETHH5,42108537,2023-10-28
ETHH4-ETHH5,42108537,2023-10-29
ETHH4-ETHH5,42108537,2023-10-30
ETHH4-ETHH5,42108537,2023-10-31
ETHH4-ETHH5,42108537,2023-11-01
ETHH4-ETHH5,42108537,2023-11-02
ETHH4-ETHH5,42108537,2023-11-03
ETHH4-ETHH5,42108537,2023-11-04
ETHH4-ETHH5,42108537,2023-11-05
ETHH4-ETHH5,42108537,2023-11-06
ETHH4-ETHH5,42108537,2023-11-07
ETHH4-ETHH5,42108537,2023-11-08
ETHH4-ETHH5,42108537,2023-11-09
ETHH4-ETHH5,42108537,2023-11-10
ETHH4-ETHH5,42108537,2023-11-11
ETHH4-ETHH5,42108537,2023-11-12
ETHH4-ETHH5,42108537,2023-11-13
ETHH4-ETHH5,42108537,2023-11-14
ETHH4-ETHH5,42108537,2023-11-15
ETHH4-ETHH5,42108537,2023-11-16
ETHH4-ETHH5,42108537,2023-11-17
ETHH4-ETHH5,42108537,2023-11-18
ETHH4-ETHH5,42108537,2023-11-19
ETHH4-ETHH5,42108537,2023-11-20
ETHH4-ETHH5,42108537,2023-11-21
ETHH4-ETHH5,42108537,2023-11-22
ETHH4-ETHH5,42108537,2023-11-23
ETHH4-ETHH5,42108537,2023-11-24
ETHH4-ETHH5,42108537,2023-11-25
ETHH4-ETHH5,42108537,2023-11-26
ETHH4-ETHH5,42108537,2023-11-27
ETHH4-ETHH5,42108537,2023-11-28
ETHH4-ETHH5,42108537,2023-11-29
ETHH4-ETHH5,42108537,2023-11-30
ETHH4-ETHH5,42108537,2023-12-01
ETHH4-ETHH5,42108537,2023-12-02
ETHH4-ETHH5,42108537,2023-12-03
ETHH4-ETHH5,42108537,2023-12-04
ETHH4-ETHH5,42108537,2023-12-05
ETHH4-ETHH5,42108537,2023-12-06
ETHH4-ETHH5,42108537,2023-12-07
ETHH4-ETHH5,42108537,2023-12-08
ETHH4-ETHH5,42108537,2023-12-09
ETHH4-ETHH5,42108537,2023-12-10
ETHH4-ETHH5,42108537,2023-12-11
ETHH4-ETHH5,42108537,2023-12-12
ETHH4-ETHH5,42108537,2023-12-13
ETHH4-ETHH5,42108537,2023-12-14
ETHH4-ETHH5,42108537,2023-12-15
ETHH4-ETHH5,42108537,2023-12-16
ETHH4-ETHH5,42108537,2023-12-17
ETHH4-ETHH5,42108537,2023-12-18
ETHH4-ETHH5,42108537,2023-12-19
ETHH4-ETHH5,42108537,2023-12-20
ETHH4-ETHH5,42108537,2023-12-21
ETHH4-ETHH5,42108537,2023-12-22
ETHH4-ETHH5,42108537,2023-12-23
ETHH4-ETHH5,42108537,2023-12-24
ETHH4-ETHH5,42108537,2023-12-25
ETHH4-ETHH5,42108537,2023-12-26
ETHH4-ETHH5,42108537,2023-12-27
ETHH4-ETHH5,42108537,2023-12-28
ETHH4-ETHH5,42108537,2023-12-29
ETHH4-ETHH5,42108537,2023-12-30
ETHH4-ETHH5,42108537,2023-12-31
ETHH4-ETHH5,42108537,2024-01-01
ETHH4-ETHH5,42108537,2024-01-02
ETHH4-ETHH5,42108537,2024-01-03
ETHH4-ETHH5,42108537,2024-01-04
ETHH4-ETHH5,42108537,2024-01-05
ETHH4-ETHH5,42108537,2024-01-06
ETHH4-ETHH5,42108537,2024-01-07
ETHH4-ETHH5,42108537,2024-01-08
ETHH4-ETHH5,42108537,2024-01-09
ETHG4-ETHU4,42011021,2023-08-15
ETHG4-ETHU4,42011021,2023-08-16
ETHG4-ETHU4,42011021,2023-08-17
ETHG4-ETHU4,42011021,2023-08-18
ETHG4-ETHU4,42011021,2023-08-19
ETHG4-ETHU4,42011021,2023-08-20
ETHG4-ETHU4,42011021,2023-08-21
ETHG4-ETHU4,42011021,2023-08-22
ETHG4-ETHU4,42011021,2023-08-23
ETHG4-ETHU4,42011021,2023-08-24
ETHG4-ETHU4,42011021,2023-08-25
ETHG4-ETHU4,42011021,2023-08-26
ETHG4-ETHU4,42011021,2023-08-27
ETHG4-ETHU4,42011021,2023-08-28
ETHG4-ETHU4,42011021,2023-08-29
ETHG4-ETHU4,42011021,2023-08-30
ETHG4-ETHU4,42011021,2023-08-31
ETHG4-ETHU4,42011021,2023-09-01
ETHG4-ETHU4,42011021,2023-09-02
ETHG4-ETHU4,42011021,2023-09-03
ETHG4-ETHU4,42011021,2023-09-04
ETHG4-ETHU4,42011021,2023-09-05
ETHG4-ETHU4,42011021,2023-09-06
ETHG4-ETHU4,42011021,2023-09-07
ETHG4-ETHU4,42011021,2023-09-08
ETHG4-ETHU4,42011021,2023-09-09
ETHG4-ETHU4,42011021,2023-09-10
ETHG4-ETHU4,42011021,2023-09-11
ETHG4-ETHU4,42011021,2023-09-12
ETHG4-ETHU4,42011021,2023-09-13
ETHG4-ETHU4,42011021,2023-09-14
ETHG4-ETHU4,42011021,2023-09-15
ETHG4-ETHU4,42011021,2023-09-16
ETHG4-ETHU4,42011021,2023-09-17
ETHG4-ETHU4,42011021,2023-09-18
ETHG4-ETHU4,42011021,2023-09-19
ETHG4-ETHU4,42011021,2023-09-20
ETHG4-ETHU4,42011021,2023-09-21
ETHG4-ETHU4,42011021,2023-09-22
ETHG4-ETHU4,42011021,2023-09-23
ETHG4-ETHU4,42011021,2023-09-24
ETHG4-ETHU4,42011021,2023-09-25
ETHG4-ETHU4,42011021,2023-09-26
ETHG4-ETHU4,42011021,2023-09-27
ETHG4-ETHU4,42011021,2023-09-28
ETHG4-ETHU4,42011021,2023-09-29
ETHG4-ETHU4,42011021,2023-09-30
ETHG4-ETHU4,42011021,2023-10-01
ETHG4-ETHU4,42011021,2023-10-02
ETHG4-ETHU4,42011021,2023-10-03
ETHG4-ETHU4,42011021,2023-10-04
ETHG4-ETHU4,42011021,2023-10-05
ETHG4-ETHU4,42011021,2023-10-06
ETHG4-ETHU4,42011021,2023-10-07
ETHG4-ETHU4,42011021,2023-10-08
ETHG4-ETHU4,42011021,2023-10-09
ETHG4-ETHU4,42011021,2023-10-10
ETHG4-ETHU4,42011021,2023-10-11
ETHG4-ETHU4,42011021,2023-10-12
ETHG4-ETHU4,42011021,2023-10-13
ETHG4-ETHU4,42011021,2023-10-14
ETHG4-ETHU4,42011021,2023-10-15
ETHG4-ETHU4,42011021,2023-10-16
ETHG4-ETHU4,42011021,2023-10-17
ETHG4-ETHU4,42011021,2023-10-18
ETHG4-ETHU4,42011021,2023-10-19
ETHG4-ETHU4,42011021,2023-10-20
ETHG4-ETHU4,42011021,2023-10-21
ETHG4-ETHU4,42011021,2023-10-22
ETHG4-ETHU4,42011021,2023-10-23
ETHG4-ETHU4,42011021,2023-10-24
ETHG4-ETHU4,42011021,2023-10-25
ETHG4-ETHU4,42011021,2023-10-26
ETHG4-ETHU4,42011021,2023-10-27
ETHG4-ETHU4,42011021,2023-10-28
ETHG4-ETHU4,42011021,2023-10-29
ETHG4-ETHU4,42011021,2023-10-30
ETHG4-ETHU4,42011021,2023-10-31
ETHG4-ETHU4,42011021,2023-11-01
ETHG4-ETHU4,42011021,2023-11-02
ETHG4-ETHU4,42011021,2023-11-03
ETHG4-ETHU4,42011021,2023-11-04
ETHG4-ETHU4,42011021,2023-11-05
ETHG4-ETHU4,42011021,2023-11-06
ETHG4-ETHU4,42011021,2023-11-07
ETHG4-ETHU4,42011021,2023-11-08
ETHG4-ETHU4,42011021,2023-11-09
ETHG4-ETHU4,42011021,2023-11-10
ETHG4-ETHU4,42011021,2023-11-11
ETHG4-ETHU4,42011021,2023-11-12
ETHG4-ETHU4,42011021,2023-11-13
ETHG4-ETHU4,42011021,2023-11-14
ETHG4-ETHU4,42011021,2023-11-15
ETHG4-ETHU4,42011021,2023-11-16
ETHG4-ETHU4,42011021,2023-11-17
ETHG4-ETHU4,42011021,2023-11-18
ETHG4-ETHU4,42011021,2023-11-19
ETHG4-ETHU4,42011021,2023-11-20
ETHG4-ETHU4,42011021,2023-11-21
ETHG4-ETHU4,42011021,2023-11-22
ETHG4-ETHU4,42011021,2023-11-23
ETHG4-ETHU4,42011021,2023-11-24
ETHG4-ETHU4,42011021,2023-11-25
ETHG4-ETHU4,42011021,2023-11-26
ETHG4-ETHU4,42011021,2023-11-27
ETHG4-ETHU4,42011021,2023-11-28
ETHG4-ETHU4,42011021,2023-11-29
ETHG4-ETHU4,42011021,2023-11-30
ETHG4-ETHU4,42011021,2023-12-01
ETHG4-ETHU4,42011021,2023-12-02
ETHG4-ETHU4,42011021,2023-12-03
ETHG4-ETHU4,42011021,2023-12-04
ETHG4-ETHU4,42011021,2023-12-05
ETHG4-ETHU4,42011021,2023-12-06
ETHG4-ETHU4,42011021,2023-12-07
ETHG4-ETHU4,42011021,2023-12-08
ETHG4-ETHU4,42011021,2023-12-09
ETHG4-ETHU4,42011021,2023-12-10
ETHG4-ETHU4,42011021,2023-12-11
ETHG4-ETHU4,42011021,2023-12-12
ETHG4-ETHU4,42011021,2023-12-13
ETHG4-ETHU4,42011021,2023-12-14
ETHG4-ETHU4,42011021,2023-12-15
ETHG4-ETHU4,42011021,2023-12-16
ETHG4-ETHU4,42011021,2023-12-17
ETHG4-ETHU4,42011021,2023-12-18
ETHG4-ETHU4,42011021,2023-12-19
ETHG4-ETHU4,42011021,2023-12-20
ETHG4-ETHU4,42011021,2023-12-21
ETHG4-ETHU4,42011021,2023-12-22
ETHG4-ETHU4,42011021,2023-12-23
ETHG4-ETHU4,42011021,2023-12-24
ETHG4-ETHU4,42011021,2023-12-25
ETHG4-ETHU4,42011021,2023-12-26
ETHG4-ETHU4,42011021,2023-12-27
ETHG4-ETHU4,42011021,2023-12-28
ETHG4-ETHU4,42011021,2023-12-29
ETHG4-ETHU4,42011021,2023-12-30
ETHG4-ETHU4,42011021,2023-12-31
ETHG4-ETHU4,42011021,2024-01-01
ETHG4-ETHU4,42011021,2024-01-02
ETHG4-ETHU4,42011021,2024-01-03
ETHG4-ETHU4,42011021,2024-01-04
ETHG4-ETHU4,42011021,2024-01-05
ETHG4-ETHU4,42011021,2024-01-06
ETHG4-ETHU4,42011021,2024-01-07
ETHG4-ETHU4,42011021,2024-01-08
ETHG4-ETHU4,42011021,2024-01-09
ETHH5-ETHZ5,42178307,2023-12-17
ETHH5-ETHZ5,42178307,2023-12-18
ETHH5-ETHZ5,42178307,2023-12-19
ETHH5-ETHZ5,42178307,2023-12-20
ETHH5-ETHZ5,42178307,2023-12-21
ETHH5-ETHZ5,42178307,2023-12-22
ETHH5-ETHZ5,42178307,2023-12-23
ETHH5-ETHZ5,42178307,2023-12-24
ETHH5-ETHZ5,42178307,2023-12-25
ETHH5-ETHZ5,42178307,2023-12-26
ETHH5-ETHZ5,42178307,2023-12-27
ETHH5-ETHZ5,42178307,2023-12-28
ETHH5-ETHZ5,42178307,2023-12-29
ETHH5-ETHZ5,42178307,2023-12-30
ETHH5-ETHZ5,42178307,2023-12-31
ETHH5-ETHZ5,42178307,2024-01-01
ETHH5-ETHZ5,42178307,2024-01-02
ETHH5-ETHZ5,42178307,2024-01-03
ETHH5-ETHZ5,42178307,2024-01-04
ETHH5-ETHZ5,42178307,2024-01-05
ETHH5-ETHZ5,42178307,2024-01-06
ETHH5-ETHZ5,42178307,2024-01-07
ETHH5-ETHZ5,42178307,2024-01-08
ETHH5-ETHZ5,42178307,2024-01-09
ETHZ5,42035701,2023-12-17
ETHZ5,42035701,2023-12-18
ETHZ5,42035701,2023-12-19
ETHZ5,42035701,2023-12-20
ETHZ5,42035701,2023-12-21
ETHZ5,42035701,2023-12-22
ETHZ5,42035701,2023-12-23
ETHZ5,42035701,2023-12-24
ETHZ5,42035701,2023-12-25
ETHZ5,42035701,2023-12-26
ETHZ5,42035701,2023-12-27
ETHZ5,42035701,2023-12-28
ETHZ5,42035701,2023-12-29
ETHZ5,42035701,2023-12-30
ETHZ5,42035701,2023-12-31
ETHZ5,42035701,2024-01-01
ETHZ5,42035701,2024-01-02
ETHZ5,42035701,2024-01-03
ETHZ5,42035701,2024-01-04
ETHZ5,42035701,2024-01-05
ETHZ5,42035701,2024-01-06
ETHZ5,42035701,2024-01-07
ETHZ5,42035701,2024-01-08
ETHZ5,42035701,2024-01-09
ETHF4-ETHH4,4122960,2023-07-16
ETHF4-ETHH4,4122960,2023-07-17
ETHF4-ETHH4,4122960,2023-07-18
ETHF4-ETHH4,4122960,2023-07-19
ETHF4-ETHH4,4122960,2023-07-20
ETHF4-ETHH4,4122960,2023-07-21
ETHF4-ETHH4,4122960,2023-07-22
ETHF4-ETHH4,4122960,2023-07-23
ETHF4-ETHH4,4122960,2023-07-24
ETHF4-ETHH4,4122960,2023-07-25
ETHF4-ETHH4,4122960,2023-07-26
ETHF4-ETHH4,4122960,2023-07-27
ETHF4-ETHH4,4122960,2023-07-28
ETHF4-ETHH4,4122960,2023-07-29
ETHF4-ETHH4,4122960,2023-07-30
ETHF4-ETHH4,4122960,2023-07-31
ETHF4-ETHH4,4122960,2023-08-01
ETHF4-ETHH4,4122960,2023-08-02
ETHF4-ETHH4,4122960,2023-08-03
ETHF4-ETHH4,4122960,2023-08-04
ETHF4-ETHH4,4122960,2023-08-05
ETHF4-ETHH4,4122960,2023-08-06
ETHF4-ETHH4,4122960,2023-08-07
ETHF4-ETHH4,4122960,2023-08-08
ETHF4-ETHH4,4122960,2023-08-09
ETHF4-ETHH4,4122960,2023-08-10
ETHF4-ETHH4,4122960,2023-08-11
ETHF4-ETHH4,4122960,2023-08-12
ETHF4-ETHH4,4122960,2023-08-13
ETHF4-ETHH4,4122960,2023-08-14
ETHF4-ETHH4,4122960,2023-08-15
ETHF4-ETHH4,4122960,2023-08-16
ETHF4-ETHH4,4122960,2023-08-17
ETHF4-ETHH4,4122960,2023-08-18
ETHF4-ETHH4,4122960,2023-08-19
ETHF4-ETHH4,4122960,2023-08-20
ETHF4-ETHH4,4122960,2023-08-21
ETHF4-ETHH4,4122960,2023-08-22
ETHF4-ETHH4,4122960,2023-08-23
ETHF4-ETHH4,4122960,2023-08-24
ETHF4-ETHH4,4122960,2023-08-25
ETHF4-ETHH4,4122960,2023-08-26
ETHF4-ETHH4,4122960,2023-08-27
ETHF4-ETHH4,4122960,2023-08-28
ETHF4-ETHH4,4122960,2023-08-29
ETHF4-ETHH4,4122960,2023-08-30
ETHF4-ETHH4,4122960,2023-08-31
ETHF4-ETHH4,4122960,2023-09-01
ETHF4-ETHH4,4122960,2023-09-02
ETHF4-ETHH4,4122960,2023-09-03
ETHF4-ETHH4,4122960,2023-09-04
ETHF4-ETHH4,4122960,2023-09-05
ETHF4-ETHH4,4122960,2023-09-06
ETHF4-ETHH4,4122960,2023-09-07
ETHF4-ETHH4,4122960,2023-09-08
ETHF4-ETHH4,4122960,2023-09-09
ETHF4-ETHH4,4122960,2023-09-10
ETHF4-ETHH4,4122960,2023-09-11
ETHF4-ETHH4,4122960,2023-09-12
ETHF4-ETHH4,4122960,2023-09-13
ETHF4-ETHH4,4122960,2023-09-14
ETHF4-ETHH4,4122960,2023-09-15
ETHF4-ETHH4,4122960,2023-09-16
ETHF4-ETHH4,4122960,2023-09-17
ETHF4-ETHH4,4122960,2023-09-18
ETHF4-ETHH4,4122960,2023-09-19
ETHF4-ETHH4,4122960,2023-09-20
ETHF4-ETHH4,4122960,2023-09-21
ETHF4-ETHH4,4122960,2023-09-22
ETHF4-ETHH4,4122960,2023-09-23
ETHF4-ETHH4,4122960,2023-09-24
ETHF4-ETHH4,4122960,2023-09-25
ETHF4-ETHH4,4122960,2023-09-26
ETHF4-ETHH4,4122960,2023-09-27
ETHF4-ETHH4,4122960,2023-09-28
ETHF4-ETHH4,4122960,2023-09-29
ETHF4-ETHH4,4122960,2023-09-30
ETHF4-ETHH4,4122960,2023-10-01
ETHF4-ETHH4,4122960,2023-10-02
ETHF4-ETHH4,4122960,2023-10-03
ETHF4-ETHH4,4122960,2023-10-04
ETHF4-ETHH4,4122960,2023-10-05
ETHF4-ETHH4,4122960,2023-10-06
ETHF4-ETHH4,4122960,2023-10-07
ETHF4-ETHH4,4122960,2023-10-08
ETHF4-ETHH4,4122960,2023-10-09
ETHF4-ETHH4,4122960,2023-10-10
ETHF4-ETHH4,4122960,2023-10-11
ETHF4-ETHH4,4122960,2023-10-12
ETHF4-ETHH4,4122960,2023-10-13
ETHF4-ETHH4,4122960,2023-10-14
ETHF4-ETHH4,4122960,2023-10-15
ETHF4-ETHH4,4122960,2023-10-16
ETHF4-ETHH4,4122960,2023-10-17
ETHF4-ETHH4,4122960,2023-10-18
ETHF4-ETHH4,4122960,2023-10-19
ETHF4-ETHH4,4122960,2023-10-20
ETHF4-ETHH4,4122960,2023-10-21
ETHF4-ETHH4,4122960,2023-10-22
ETHF4-ETHH4,4122960,2023-10-23
ETHF4-ETHH4,4122960,2023-10-24
ETHF4-ETHH4,4122960,2023-10-25
ETHF4-ETHH4,4122960,2023-10-26
ETHF4-ETHH4,4122960,2023-10-27
ETHF4-ETHH4,4122960,2023-10-28
ETHF4-ETHH4,4122960,2023-10-29
ETHF4-ETHH4,4122960,2023-10-30
ETHF4-ETHH4,4122960,2023-10-31
ETHF4-ETHH4,4122960,2023-11-01
ETHF4-ETHH4,4122960,2023-11-02
ETHF4-ETHH4,4122960,2023-11-03
ETHF4-ETHH4,4122960,2023-11-04
ETHF4-ETHH4,4122960,2023-11-05
ETHF4-ETHH4,4122960,2023-11-06
ETHF4-ETHH4,4122960,2023-11-07
ETHF4-ETHH4,4122960,2023-11-08
ETHF4-ETHH4,4122960,2023-11-09
ETHF4-ETHH4,4122960,2023-11-10
ETHF4-ETHH4,4122960,2023-11-11
ETHF4-ETHH4,4122960,2023-11-12
ETHF4-ETHH4,4122960,2023-11-13
ETHF4-ETHH4,4122960,2023-11-14
ETHF4-ETHH4,4122960,2023-11-15
ETHF4-ETHH4,4122960,2023-11-16
ETHF4-ETHH4,4122960,2023-11-17
ETHF4-ETHH4,4122960,2023-11-18
ETHF4-ETHH4,4122960,2023-11-19
ETHF4-ETHH4,4122960,2023-11-20
ETHF4-ETHH4,4122960,2023-11-21
ETHF4-ETHH4,4122960,2023-11-22
ETHF4-ETHH4,4122960,2023-11-23
ETHF4-ETHH4,4122960,2023-11-24
ETHF4-ETHH4,4122960,2023-11-25
ETHF4-ETHH4,4122960,2023-11-26
ETHF4-ETHH4,4122960,2023-11-27
ETHF4-ETHH4,4122960,2023-11-28
ETHF4-ETHH4,4122960,2023-11-29
ETHF4-ETHH4,4122960,2023-11-30
ETHF4-ETHH4,4122960,2023-12-01
ETHF4-ETHH4,4122960,2023-12-02
ETHF4-ETHH4,4122960,2023-12-03
